header	flexibility_mean	flexibility_std	stiffness_mean	stiffness_std	bendability_mean	bendability_std	gc_content	cpg_obs_exp	cpg_density	poly_at_fraction	seq_length	nuc_score_mean	nuc_score_std	nuc_depleted_fraction	nuc_enriched_fraction	poly_at_tracts	poly_at_coverage	nfr_score	ww_periodicity_snr	ss_periodicity_snr	ww_peak_period	ss_peak_period	ww_ss_phase_diff	ww_autocorr_10bp	ss_autocorr_10bp	ww_fraction	ss_fraction	dinuc_AA	rho_AA	dinuc_AC	rho_AC	dinuc_AG	rho_AG	dinuc_AT	rho_AT	dinuc_CA	rho_CA	dinuc_CC	rho_CC	dinuc_CG	rho_CG	dinuc_CT	rho_CT	dinuc_GA	rho_GA	dinuc_GC	rho_GC	dinuc_GG	rho_GG	dinuc_GT	rho_GT	dinuc_TA	rho_TA	dinuc_TC	rho_TC	dinuc_TG	rho_TG	dinuc_TT	rho_TT	dinuc_entropy	markov_deviation	rho_cg	group	rank	gene1	gene2	score	coords
rank147_KLHL18_KIF9_score0.4672::chr3:47282257-47283451	0.031005867560771172	0.0024643236333498305	1.0333528918692372	0.17819620658328597	0.03214597315436242	0.0024081448537958024	0.6365159128978225	0.8927516004301045	87.93969849246231	0.01256281407035176	1194	0.09885557926619402	0.01787320248585426	0.0	0.4581239530988275	3	0.01256281407035176	0.0037688442211055275	4.073876542458936	6.282515563195287	10.722513089005236	9.022026431718063	1.090059383268083	0.03801239167934773	-0.0330600533701489	0.12321877619446772	0.3956412405699916	0.04526404023470243	1.0663303137028262	0.04694048616932104	0.8581473537545352	0.08801341156747695	1.151379985074158	0.025984911986588432	0.8010081730001726	0.04777870913663034	0.873471413643009	0.08046940486169321	1.1416182912498367	0.08801341156747695	0.8934999253256872	0.04861693210393965	1.1629983323869404	0.09471919530595138	1.2391041744131412	0.09052808046940486	0.9190284946207067	0.1366303436714166	0.9925407855853721	0.04945515507124895	0.8465617580226104	0.018440905280804692	0.5684574130968967	0.04694048616932104	1.122894941614977	0.0586756077116513	1.0043953061285207	0.03352891869237217	1.3524228590119594	3.8378850486144014	0.12718463370453134	0.8934999253256872	UCOE_candidates	147	KLHL18	KIF9	0.4672	chr3:47282257-47283451
rank148_ANKIB1_KRIT1_score0.4655::chr7:92245467-92246537	0.030925163704396637	0.0023496935883576538	1.0467820392890554	0.17530390614310679	0.0320121722846442	0.0022924811477991773	0.6757009345794392	0.7374111737319284	84.11214953271028	0.004672897196261682	1070	0.11398911791063902	0.02381509771847703	0.0	0.6224299065420561	1	0.004672897196261682	0.0014018691588785046	3.553542091904065	4.60373957679385	10.95187165775401	9.799043062200957	0.9458470714700463	0.04625500156004501	0.041949200282305234	0.09260991580916744	0.44340505144995324	0.03274087932647334	1.3768607067356964	0.04396632366697849	0.8222991744886657	0.06922357343311505	1.364567307568413	0.00841908325537886	0.32097930133477376	0.05612722170252572	1.0497436270068072	0.1253507951356408	1.0426698828895107	0.08419083255378859	0.7381009877391613	0.0813844714686623	1.3799514437438385	0.05144995322731525	1.0142054313008477	0.10570626753975679	0.926726795716947	0.12815715622076707	1.1842000916609328	0.04303086997193639	0.7690129094478954	0.01403180542563143	0.5349655022246229	0.07109448082319925	1.2054748244199047	0.047708138447146865	0.8526012691704926	0.037418147801683815	1.2933231921913957	3.770673243154844	0.19782627818443382	0.7381009877391613	UCOE_candidates	148	ANKIB1	KRIT1	0.4655	chr7:92245467-92246537
rank149_MUS81_CFL1_score0.4653::chr11:65857024-65862026	0.031036592681463717	0.002608581945790634	1.0318636272745452	0.18542095354289842	0.03214020000000001	0.0024575076724193566	0.616953218712515	0.758637425304092	71.97121151539385	0.006397441023590564	5002	0.08899508689675269	0.04157573418488815	0.016593362654938024	0.4488204718112755	5	0.006397441023590564	0.013534586165533786	7.7663363329608295	5.258307210758285	10.076260762607626	9.764004767580452	1.1738474742158647	0.07972670899004684	0.06927424535664072	0.14877024595080984	0.3827234553089382	0.04799040191961608	1.284070337679517	0.04599080183963208	0.730932851666926	0.07038592281543692	1.2490769256421603	0.028994201159768047	0.7905072110894515	0.0595880823835233	0.9470347382467128	0.1201759648070386	1.1344782945324015	0.07198560287942411	0.7587891224497236	0.07378524295140972	1.1949129652739616	0.0591881623675265	1.0503601420172712	0.09538092381523695	1.0053955872458837	0.09518096380723855	1.1202692750375693	0.041791641671665665	0.7557063473005601	0.02659468106378724	0.7250859246544624	0.0637872425514897	1.0330006393560804	0.05398920215956809	0.9762713577567045	0.04519096180763847	1.2554705637579369	3.8935487564945452	0.15147005340732855	0.7587891224497236	UCOE_candidates	149	MUS81	CFL1	0.4653	chr11:65857024-65862026
rank150_PRIMPOL_CASP3_score0.4641::chr4:184648807-184650062	0.030822966507177033	0.0022932357652006258	1.055159489633174	0.180455117752821	0.03174381484437351	0.0022615782730100757	0.7099601593625497	0.7863822572322209	94.82071713147411	0.0	1255	0.12142913278393447	0.03354645574995009	0.0	0.7521912350597609	0	0.0	0.0	7.782786338499511	3.641553811156666	11.07027027027027	10.835978835978835	1.2839897254486323	0.03545016077170418	0.1169509700086078	0.09090909090909091	0.511164274322169	0.030303030303030304	1.7320376797441688	0.03189792663476874	0.562547945289634	0.05661881977671451	1.5218276497289973	0.013556618819776715	0.6496292307599739	0.050239234449760764	0.8860130138311736	0.20095693779904306	1.0935179204161694	0.094896331738437	0.787009356320923	0.08293460925039872	1.2262408746818485	0.03588516746411483	0.9645386512366885	0.12280701754385964	1.018482696415312	0.09250398724082935	1.1692260792076596	0.030303030303030304	0.6828630540966364	0.01594896331738437	0.764269683247028	0.07256778309409888	1.0729607653466173	0.037480063795853266	0.8445937774353134	0.03110047846889952	1.249465133672035	3.6498979503594224	0.18294019433680536	0.787009356320923	UCOE_candidates	150	PRIMPOL	CASP3	0.4641	chr4:184648807-184650062
rank151_SEC61A1_MGLL_score0.4621::chr3:128051640-128052781	0.030971929824561404	0.0023942734594411272	1.0388421052631578	0.18609908598941097	0.03198946444249342	0.0023439672015009004	0.684487291849255	0.9071755118266747	105.17090271691498	0.0	1141	0.11706992184217202	0.032251126551137675	0.0	0.6064855390008764	0	0.0	0.0	3.286787385612934	3.517541208005938	9.941747572815533	11.314917127071823	1.0421042680968762	-0.033559319028740035	0.07542192658385327	0.09035087719298246	0.45964912280701753	0.02894736842105263	1.1253255978789578	0.04736842105263158	0.7836834079097859	0.06666666666666667	1.3512068043944183	0.017543859649122806	0.7051346838275956	0.06140350877192982	1.015885899142315	0.1394736842105263	0.9820342859582702	0.10526315789473684	0.907971279819505	0.07105263157894737	1.2153734207414475	0.05	1.0134051032958138	0.12543859649122807	1.0819991084515768	0.08947368421052632	0.9454800648832739	0.042105263157894736	0.8823223736099145	0.01929824561403509	0.7756481522103552	0.06491228070175438	1.110341149813174	0.04649122807017544	0.9742309541942805	0.02456140350877193	1.0206525762521468	3.774592152721765	0.10243715513546348	0.907971279819505	UCOE_candidates	151	SEC61A1	MGLL	0.4621	chr3:128051640-128052781
rank152_LYRM1_ERI2_score0.4620::chr16:20899867-20901294	0.031097475455820485	0.0024052086582644536	1.038962131837307	0.17458157542031943	0.03216912280701755	0.0023551721959631186	0.6510161177295024	0.6351396461555581	67.2740014015417	0.009810791871058164	1427	0.10111907344654535	0.027299421009369856	0.0	0.5522074281709881	2	0.009810791871058164	0.002943237561317449	3.1406135961381696	4.981000818791271	11.636363636363637	10.95187165775401	1.595801373980594	0.0026380380434448784	-0.013636896261179943	0.11150070126227209	0.41374474053295934	0.03576437587657784	1.1652485722300139	0.051893408134642355	0.8936325741514429	0.06872370266479663	1.227579550207918	0.018934081346423562	0.6218712731303442	0.05820476858345021	1.0023176169536454	0.13394109396914447	1.2191004918499344	0.06732117812061711	0.6355850456269153	0.07223001402524544	1.2538709015039045	0.06311360448807854	1.127368974680741	0.08345021037868162	0.7878606294750304	0.12903225806451613	1.2636201957922535	0.043478260869565216	0.7828951213060702	0.0182328190743338	0.5988390037551463	0.06241234221598878	1.0834418469305582	0.0546984572230014	0.9849325719657012	0.038569424964936885	1.2769907415684338	3.824368763562332	0.20773230847430338	0.6355850456269153	UCOE_candidates	152	LYRM1	ERI2	0.462	chr16:20899867-20901294
rank153_KLC1_BAG5_score0.4598::chr14:103561895-103563334	0.030821974965229492	0.0022987003631608437	1.0510917941585536	0.183354968367412	0.03174808629088379	0.0023164425784843886	0.715079916608756	0.8877874672601475	113.273106323836	0.0	1439	0.12568940569459536	0.027756470728217596	0.0	0.817234190410007	0	0.0	0.0	5.2738489174584355	6.576587955085498	11.441340782122905	9.846153846153847	1.4163536059904058	0.04849442302696529	0.04102316602316601	0.08414464534075104	0.5146036161335188	0.03268428372739916	1.4506179844882487	0.04172461752433936	0.744879316889247	0.057719054242002785	1.124661789738165	0.01808066759388039	0.8934712218563288	0.05285118219749652	0.9435138013930461	0.14464534075104313	1.0386697066790842	0.1133518776077886	0.8884048438020531	0.06258692628650904	1.2440252508871958	0.0521557719054242	1.0162606533778598	0.13143254520166897	1.0301135918931779	0.12517385257301808	1.0707917128274036	0.03268428372739916	0.709077536294985	0.011821974965229486	0.5841927219829841	0.055632823365785816	1.1058002230108408	0.0458970792767733	0.9957259020312557	0.021557719054242003	1.1860989892049913	3.703173479098352	0.11174048419687357	0.8884048438020531	UCOE_candidates	153	KLC1	BAG5	0.4598	chr14:103561895-103563334
rank154_EEF1AKMT3_METTL1_score0.4597::chr12:57771491-57772958	0.031156889495225108	0.002534336562455668	1.0292155525238744	0.17872864240584477	0.03227303754266213	0.0023480127365236416	0.6155419222903885	0.6695014231033467	63.394683026584865	0.006816632583503749	1467	0.08997506793287972	0.031668392100339796	0.026584867075664622	0.44103612815269255	2	0.006816632583503749	0.020654396728016357	4.971125353346947	10.224487551510395	9.615023474178404	10.138613861386139	1.3523387422947326	0.055980507014635784	0.06617171145336767	0.13437926330150068	0.3656207366984993	0.04024556616643929	1.374772467826958	0.0470668485675307	0.8772912442997453	0.0572987721691678	1.108991189182522	0.02660300136425648	0.7287403307282228	0.05798090040927694	1.0807210980504107	0.10709413369713507	1.0892065552652823	0.06343792633015007	0.6699581089308387	0.08526603001364257	1.2744831592306571	0.0504774897680764	0.9769684285655551	0.08049113233287858	0.850054374772462	0.1145975443383356	1.2566897899991556	0.05593451568894952	0.8681445555969368	0.021828103683492497	0.5979407841872597	0.0791268758526603	1.1827203717660497	0.06684856753069578	1.0375386152256076	0.045702592087312414	1.003950695654667	3.88353342234384	0.17259662974996134	0.6699581089308387	UCOE_candidates	154	EEF1AKMT3	METTL1	0.4597	chr12:57771491-57772958
rank155_IDI1_WDR37_score0.4585::chr10:1048397-1049654	0.030969745222929945	0.0024023691727324127	1.036934713375796	0.17888254216251215	0.0320183266932271	0.002403944051104613	0.6714399363564041	0.9873806799747272	109.78520286396181	0.0	1257	0.11234135417007292	0.022959849141861624	0.0	0.7167859984089101	0	0.0	0.0	4.0859676504824	11.355567781600856	10.088669950738916	10.189054726368159	1.649383270103483	0.02090748535984361	0.10933951108382586	0.09315286624203821	0.4355095541401274	0.03184713375796178	1.1973832682244796	0.06449044585987261	1.055337004716958	0.04856687898089172	1.0035708960554368	0.018312101910828025	0.6785651574132718	0.06210191082802548	1.0162504489867001	0.13535031847133758	0.9640243929224916	0.10987261146496816	0.9881668110893568	0.06767515923566879	1.091479541025225	0.05732484076433121	1.1845426969834665	0.10748407643312102	0.9666849238917621	0.08280254777070063	0.9403652926603926	0.04856687898089172	0.9890963158238681	0.01194267515923567	0.44254249396517736	0.06687898089171974	1.0786386052484576	0.05573248407643312	1.1350285591421438	0.03105095541401274	1.1340151407857668	3.8003387046363803	0.07915132463460285	0.9881668110893568	UCOE_candidates	155	IDI1	WDR37	0.4585	chr10:1048397-1049654
rank156_VMP1_PTRH2_score0.4574::chr17:59707191-59707747	0.031001801801801808	0.0026809297157698217	1.0251891891891893	0.17654775091061012	0.03234115523465704	0.0024095633997357796	0.564748201438849	0.8160469667318982	64.74820143884892	0.0	556	0.06846173745934747	0.03251931911941199	0.0	0.2446043165467626	0	0.0	0.0	2.9756956233172565	6.395096811428506	11.50561797752809	11.50561797752809	1.6663988983620528	0.01949907086314604	0.035609558586834136	0.1783783783783784	0.3081081081081081	0.07747747747747748	1.2396396396396396	0.05045045045045045	0.7685054917931631	0.0918918918918919	1.2164736164736165	0.03063063063063063	0.6613837138108983	0.05405405405405406	0.8233987412069605	0.07927927927927927	1.1497503884067968	0.06486486486486487	0.8175173216269108	0.06486486486486487	1.3334263110031168	0.08828828828828829	1.1687687687687687	0.06306306306306306	0.7948085071372742	0.1009009009009009	1.105162305162305	0.04864864864864865	0.8691082205645313	0.02882882882882883	0.6224787894690808	0.07027027027027027	1.4445451702533765	0.04504504504504504	0.8047298338560475	0.04144144144144144	1.20756352544457	3.918360655613299	0.21794688690035718	0.8175173216269108	UCOE_candidates	156	VMP1	PTRH2	0.4574	chr17:59707191-59707747
rank157_ASB7_LINS1_score0.4572::chr15:100601770-100603230	0.03106716929403702	0.0024780624062693776	1.0376627827278957	0.1749836574942447	0.032236625514403296	0.002212225074179333	0.6246575342465753	0.5791660821146432	56.16438356164383	0.00684931506849315	1460	0.09491105273034413	0.021266435731004393	0.0	0.33424657534246577	2	0.00684931506849315	0.002054794520547945	6.768526108158865	4.2682774492014	10.666666666666666	10.666666666666666	0.9694162292214326	0.019665695305637478	0.031679133423966596	0.12611377655928718	0.37559972583961615	0.04660726525017135	1.2947913645070999	0.05140507196710076	0.8056574397278962	0.0726525017135024	1.327988823692101	0.018505825908156272	0.5254908082889408	0.06100068540095956	0.9560468284771034	0.1343385880740233	1.1878005082880363	0.05620287868403016	0.5795630431030699	0.08498971898560657	1.361511524712117	0.06511309115832763	1.1901786627429205	0.08361891706648389	0.8622767226655431	0.10143934201507881	1.219966607271128	0.03838245373543523	0.7171121156134467	0.017135023989033583	0.48656556323050065	0.06648389307745031	1.0650533701377045	0.058259081562714185	1.088473746913267	0.04386566141192598	1.2731858752694194	3.847229685989022	0.23852943680722774	0.5795630431030699	UCOE_candidates	157	ASB7	LINS1	0.4572	chr15:100601770-100603230
rank158_PRORP_PPP2R3C_score0.4567::chr14:35121845-35122797	0.030904311251314414	0.0028451616139944015	1.0290431125131443	0.18641346024990177	0.032095789473684216	0.002596411117777918	0.5640756302521008	0.8761713520749665	69.32773109243698	0.017857142857142856	952	0.06868201047542258	0.019980406263823074	0.0	0.0	3	0.017857142857142856	0.005357142857142856	6.568361838895299	6.196296113575463	10.343434343434344	9.142857142857142	1.020025954533838	0.06636808917801117	0.032952804463787705	0.19558359621451105	0.323869610935857	0.05152471083070452	1.4412670223676183	0.0452155625657203	0.7904908413495867	0.06519453207150368	1.3182968584232946	0.027339642481598318	0.5857689678402478	0.056782334384858045	0.9927094286715739	0.09884332281808622	1.0800310913787956	0.0694006309148265	0.8770926679025953	0.07781282860147214	1.041992875485056	0.0473186119873817	0.9568283649846493	0.08517350157728706	1.0764319106077307	0.07045215562565721	1.029839364722434	0.05783385909568875	0.8957542140281823	0.03259726603575184	0.6984168462710646	0.07360672975814932	0.9856689362696477	0.056782334384858045	0.8794677737731245	0.08412197686645637	1.3805357016202238	3.9318307864576307	0.1465061019768828	0.8770926679025953	UCOE_candidates	158	PRORP	PPP2R3C	0.4567	chr14:35121845-35122797
rank159_PEAK1_HMG20A_score0.4555::chr15:77419283-77420411	0.030708961845607802	0.002215645642372391	1.0580035492457853	0.17791508693627214	0.03158081705150977	0.002294511492975496	0.7358156028368794	0.9467530638118045	126.77304964539007	0.0062056737588652485	1128	0.1328608641795405	0.029458842790688673	0.0	0.8625886524822695	1	0.0062056737588652485	0.0018617021276595746	3.869226914841678	5.635506728925158	10.502564102564103	9.481481481481481	1.2789947492844356	0.08883755260616859	0.05437843130558967	0.06654835847382432	0.5385980479148181	0.03904170363797693	1.4672743100692236	0.05412599822537711	0.8172234446316478	0.062111801242236024	1.1546000191649317	0.00709849157054126	0.43058767632015493	0.06033717834960071	0.9110031841795417	0.1650399290150843	1.0010972571076495	0.12688553682342502	0.9475931286421609	0.05412599822537711	1.3190273141423088	0.055900621118012424	1.0391400172484384	0.13398402839396628	1.000605331643121	0.1126885536823425	1.036124932712985	0.027506654835847383	0.8252930462802972	0.007985803016858917	0.48441113586017426	0.05235137533274179	1.275780516957315	0.02839396628216504	0.8519154026119197	0.012422360248447204	1.2162213313604378	3.610741723584765	0.10732559929450686	0.9475931286421609	UCOE_candidates	159	PEAK1	HMG20A	0.4555	chr15:77419283-77420411
rank160_TLN1_CREB3_score0.4552::chr9:35731813-35732760	0.030897463002114177	0.002299244731036206	1.0501585623678646	0.17999258915812177	0.031856084656084666	0.0022154884118149344	0.7032734952481521	0.7647282988395199	93.98099260823653	0.005279831045406547	947	0.11908398547684856	0.020016393016373295	0.0	0.8585005279831045	1	0.005279831045406547	0.001583949313621964	3.1057676078159977	4.888322447270836	11.906976744186046	10.666666666666666	1.1730819693127053	0.06126819815914942	0.09386827862581536	0.08879492600422834	0.49471458773784355	0.02854122621564482	1.363739599404668	0.040169133192389	0.732449020375601	0.06236786469344609	1.3298476513437003	0.013742071881606765	0.6246965603240004	0.04334038054968287	0.7902739430368327	0.16279069767441862	1.1327671479170527	0.09408033826638477	0.7655366797051006	0.07928118393234672	1.3753497230188783	0.05496828752642706	1.1720691164385155	0.11627906976744186	0.9461689299725964	0.12156448202959831	1.156724438078728	0.0306553911205074	0.6218790864864079	0.017970401691331923	0.8169108865775391	0.05919661733615222	1.026927793187429	0.046511627906976744	0.9435406829448947	0.02854122621564482	1.2343763764094433	3.713378997884534	0.19062163125389162	0.7655366797051006	UCOE_candidates	160	TLN1	CREB3	0.4552	chr9:35731813-35732760
rank161_COQ6_FAM161B_score0.4550::chr14:73949925-73950655	0.031086419753086427	0.0024387013217211637	1.0331824417009603	0.1833741695457393	0.03217857142857144	0.002392980151012482	0.6520547945205479	0.7733050847457628	82.1917808219178	0.0	730	0.10570003753049338	0.016269876803585607	0.0	0.5986301369863014	0	0.0	0.0	3.3929076964582676	2.295533043865469	10.138613861386139	10.24	1.254366542937519	-0.0066463889449401925	-0.02081046908585159	0.1083676268861454	0.411522633744856	0.015089163237311385	0.7156474803456069	0.038408779149519894	0.818197889701757	0.06721536351165981	1.4079822018617736	0.024691358024691357	0.8387318135745808	0.05761316872427984	1.2272968345526354	0.10699588477366255	1.023737916473082	0.0823045267489712	0.7743658598963057	0.07681755829903979	1.1720131933565707	0.05486968449931413	1.149373226009611	0.10699588477366255	1.0066756178651974	0.11522633744855967	1.0660436671239142	0.05075445816186557	0.7614597622313672	0.01783264746227709	0.6057507542483085	0.06995884773662552	1.0673691582354483	0.0644718792866941	0.9672596979695745	0.05075445816186557	1.2347996144292441	3.8262895057647044	0.14589493881474172	0.7743658598963057	UCOE_candidates	161	COQ6	FAM161B	0.455	chr14:73949925-73950655
rank162_ANKMY2_BZW2_score0.4550::chr7:16644614-16646739	0.03107580037664784	0.002562844404246288	1.0311911487758945	0.1847262014130936	0.032151201130475746	0.002404312387771633	0.6263529411764706	0.7582121774634274	74.3529411764706	0.0051764705882352945	2125	0.09436518936341771	0.03019415993125327	0.0	0.4818823529411765	2	0.0051764705882352945	0.0015529411764705883	6.739540326404108	6.508740281246928	11.603399433427763	9.37299771167048	1.6815545405871775	0.027148531774627182	0.09233417428781691	0.1374764595103578	0.3898305084745763	0.0475517890772128	1.335352687805356	0.04519774011299435	0.7746844653880525	0.06732580037664783	1.1248513261571604	0.02871939736346516	0.8229174437912684	0.059322033898305086	1.0167733608218188	0.1016949152542373	1.0638646254130446	0.0743879472693032	0.7585691511816306	0.0739171374764595	1.2927218481614613	0.05743879472693032	0.959663369169046	0.09651600753295668	0.9842194683052802	0.1172316384180791	1.1653138559634197	0.04566854990583804	0.7785430707581108	0.02448210922787194	0.7015033947073107	0.06544256120527307	1.1445116999646059	0.0583804143126177	0.9952509358144921	0.03672316384180791	1.0736750430443953	3.884803965322234	0.14129896490919397	0.7585691511816306	UCOE_candidates	162	ANKMY2	BZW2	0.455	chr7:16644614-16646739
rank163_MIS12_DERL2_score0.4549::chr17:5486070-5486963	0.03092376681614351	0.0025289392624495604	1.038946188340807	0.1844772319887811	0.03193490460157128	0.0023873555019743313	0.6517357222844344	0.8935105774728416	94.0649496080627	0.005599104143337066	893	0.10304959425669953	0.019801157537542434	0.0	0.5139977603583427	1	0.005599104143337066	0.0016797312430011197	8.53019006616306	4.3681410801554446	10.03921568627451	11.636363636363637	1.5576344507467974	0.014076873171815335	0.04026950431973976	0.1289237668161435	0.4316143497757848	0.043721973094170405	1.4326941042888353	0.042600896860986545	0.6848097605405753	0.061659192825112105	1.1939117535740293	0.026905829596412557	0.8873460258821173	0.06726457399103139	1.0812785692745925	0.1367713004484305	1.0785583716160403	0.09417040358744394	0.8945122709453448	0.05829596412556054	0.9431539520382254	0.04596412556053812	0.8900069435733674	0.10762331838565023	1.0222997382232513	0.0930493273542601	1.0646535389308907	0.04820627802690583	0.9394439933108023	0.017937219730941704	0.5915640172547448	0.06838565022421525	1.1063921360448412	0.04708520179372197	0.917596458582644	0.04035874439461883	1.3396062584284867	3.837278784453816	0.12608610414980953	0.8945122709453448	UCOE_candidates	163	MIS12	DERL2	0.4549	chr17:5486070-5486963
rank164_BET1L_RIC8A_score0.4549::chr11:206975-209225	0.03097821253890619	0.0024329087720485736	1.0403423743886173	0.18115807047157925	0.032042704626334524	0.0023734800676676452	0.664	0.8069071249899137	88.88888888888889	0.0044444444444444444	2250	0.10917710806697359	0.024178854146845546	0.0	0.6351111111111111	2	0.0044444444444444444	0.0013333333333333333	7.652251510130202	8.757375219237035	10.86472148541114	10.86472148541114	1.8520086423745006	0.020693432441979725	0.08438050599582261	0.10449088483770565	0.4321920853712761	0.03201422854602046	1.229970873378629	0.04313028012449978	0.8251124909033475	0.0675855935971543	1.232114613462949	0.018674966651845263	0.6627133140914113	0.05602489995553579	1.0717956067404306	0.11249444197421075	1.071620579696414	0.08892841262783459	0.8072659098387308	0.06669630947087594	1.178546605012651	0.05913739439751001	1.0781002867800802	0.11027123165851489	1.001009728200026	0.12049799911071588	1.0423702345217634	0.04979991107158737	0.8385705726019427	0.014228546020453535	0.5049244297839325	0.057803468208092484	1.0214070576776308	0.06313917296576256	1.0631876902631774	0.039573143619386394	1.2971209886314812	3.8195015970546358	0.12683132256311444	0.8072659098387308	UCOE_candidates	164	BET1L	RIC8A	0.4549	chr11:206975-209225
rank165_INO80E_HIRIP3_score0.4534::chr16:29995257-29996553	0.0308918918918919	0.00257233047362362	1.0385096525096524	0.18393011856916655	0.03195440494590417	0.00245206122355375	0.6381172839506173	0.8949857203052577	91.04938271604938	0.020833333333333332	1296	0.09769157999323504	0.02762177088443345	0.0	0.5717592592592593	4	0.020833333333333332	0.0062499999999999995	3.7123505444864686	6.403081376868801	9.941747572815533	11.377777777777778	1.3227957369555283	0.0016684202347586397	0.012020013829517158	0.13204633204633204	0.40772200772200773	0.040926640926640924	1.420269440633077	0.04633204633204633	0.8342629323761398	0.06177606177606178	1.170314254185222	0.02084942084942085	0.6392665361340061	0.05868725868725869	1.0567330476764438	0.10656370656370656	0.9956062353356763	0.09111969111969112	0.8956768289695861	0.07104247104247104	1.1302196620678093	0.051737451737451735	0.9801381878801233	0.10888030888030888	1.070257905802641	0.10115830115830116	1.046168015062596	0.04864864864864865	0.8142849178216455	0.018532818532818532	0.5682369210080054	0.06486486486486487	1.0319396914532175	0.05714285714285714	0.9564616495047898	0.051737451737451735	1.401575002620147	3.8644190628862374	0.12175944867560093	0.8956768289695861	UCOE_candidates	165	INO80E	HIRIP3	0.4534	chr16:29995257-29996553
rank166_CSNK1A1_ARHGEF37_score0.4524::chr5:149550686-149551946	0.03096425734710088	0.002536687372959679	1.03395552025417	0.18103115970918018	0.032120826709062	0.0024124798639525704	0.6238095238095238	0.8406257084561324	81.74603174603175	0.007936507936507936	1260	0.09302103718199606	0.027733149511797374	0.0	0.4587301587301587	2	0.007936507936507936	0.0023809523809523807	4.335230985019024	4.445322766140818	9.309090909090909	10.778947368421052	1.5018185069023253	-0.01907184952339168	0.008568050921675714	0.1374106433677522	0.38443208895949166	0.03891977760127085	1.188616476603909	0.04447974583002383	0.8044662164473209	0.07148530579825259	1.2413054150293763	0.026211278792692614	0.7419238734003494	0.04924543288324067	0.8906590253523909	0.10087370929308975	1.0804324565606966	0.0818109610802224	0.8412934016320309	0.07386814932486101	1.238233279148446	0.07227958697378872	1.2550976974185915	0.09451945988880063	0.9719797552836085	0.10722795869737888	1.0586694562095926	0.043685464654487687	0.7030700047185355	0.020651310563939634	0.5845460820730025	0.06513105639396347	1.0917755794642212	0.05798252581413821	0.93316564262642	0.051628276409849086	1.3544360438276886	3.882241911297072	0.1628251214585796	0.8412934016320309	UCOE_candidates	166	CSNK1A1	ARHGEF37	0.4524	chr5:149550686-149551946
rank167_HNRNPUL2_TTC9C_score0.4523::chr11:62726522-62728068	0.03068737864077671	0.0024579313378955804	1.0494433656957929	0.1826417458040602	0.03164766839378239	0.002336954143161434	0.6636481241914618	0.9758379105261713	104.13971539456662	0.03040103492884864	1546	0.10855047936345001	0.04842887554521351	0.0	0.7218628719275549	6	0.03040103492884864	0.009120310478654591	7.197030396902571	4.811380720023722	9.022026431718063	11.130434782608695	1.6157841788032818	0.08667175634429426	0.09199599069799728	0.12168284789644013	0.44919093851132685	0.02977346278317152	1.6607629063330012	0.03171521035598705	0.6072938985844557	0.05372168284789644	1.4664183109110545	0.018122977346278317	0.6685499239551379	0.05436893203883495	1.0410752547162099	0.14757281553398058	0.9700424015159568	0.10420711974110032	0.9764695208242467	0.08414239482200647	1.0655459875404385	0.037540453074433655	1.0247260485884477	0.12427184466019417	1.1644853912935116	0.07313915857605179	0.9769856934267704	0.038834951456310676	0.7010629901657223	0.012297734627831715	0.45365887696955787	0.08608414239482201	1.0901355103298334	0.04271844660194175	0.7711692891822945	0.061488673139158574	1.5001180117044486	3.7504935820381595	0.16466107200787386	0.9764695208242467	UCOE_candidates	167	HNRNPUL2	TTC9C	0.4523	chr11:62726522-62728068
rank168_SNAP29_PI4KA_score0.4522::chr22:20858422-20859417	0.03089637826961772	0.0022048800278915395	1.047062374245473	0.1812077249187189	0.031856998992950664	0.0023128203176535902	0.7236180904522613	0.9077344136566057	118.5929648241206	0.0	995	0.1324223170647765	0.01674591005484237	0.0	1.0	0	0.0	0.0	1.2970562642476493	4.875736873505379	10.893617021276595	11.130434782608695	0.8346004544721555	0.0478087435979519	0.027909010967418022	0.0613682092555332	0.5090543259557344	0.015090543259557344	0.75147201300454	0.04527162977867203	0.8454060146301074	0.06841046277665996	1.3963398567223897	0.013078470824949699	0.6852976118593641	0.05030181086519115	0.9393400162556751	0.14587525150905434	1.0215322676780467	0.11871227364185111	0.9086476273524372	0.06338028169014084	1.2453966215521135	0.06438631790744467	1.314202218091661	0.13078470824949698	1.0010524708120072	0.11368209255533199	0.9510893868484025	0.03722334004024145	0.7994627998815524	0.012072434607645875	0.6325824109471052	0.05533199195171026	1.0872510188153373	0.04527162977867203	0.9723196214775637	0.02112676056338028	1.1648485813522254	3.678938779191562	0.1158850519851007	0.9086476273524372	UCOE_candidates	168	SNAP29	PI4KA	0.4522	chr22:20858422-20859417
