header	flexibility_mean	flexibility_std	stiffness_mean	stiffness_std	bendability_mean	bendability_std	gc_content	cpg_obs_exp	cpg_density	poly_at_fraction	seq_length	nuc_score_mean	nuc_score_std	nuc_depleted_fraction	nuc_enriched_fraction	poly_at_tracts	poly_at_coverage	nfr_score	ww_periodicity_snr	ss_periodicity_snr	ww_peak_period	ss_peak_period	ww_ss_phase_diff	ww_autocorr_10bp	ss_autocorr_10bp	ww_fraction	ss_fraction	dinuc_AA	rho_AA	dinuc_AC	rho_AC	dinuc_AG	rho_AG	dinuc_AT	rho_AT	dinuc_CA	rho_CA	dinuc_CC	rho_CC	dinuc_CG	rho_CG	dinuc_CT	rho_CT	dinuc_GA	rho_GA	dinuc_GC	rho_GC	dinuc_GG	rho_GG	dinuc_GT	rho_GT	dinuc_TA	rho_TA	dinuc_TC	rho_TC	dinuc_TG	rho_TG	dinuc_TT	rho_TT	dinuc_entropy	markov_deviation	rho_cg	group
control_cpg::chrY:318417-320185	0.031006225240520668	0.0021105458546045344	1.0480984719864177	0.1754135075256548	0.0318431483578709	0.002136289489558814	0.7324660633484162	0.8021970149253731	107.4660633484163	0.0	1768	0.13434571220480013	0.013248016416370885	0.0	1.0	0	0.0	0.0	3.7717522170132143	4.4320766865631285	10.24	9.102222222222222	1.7591920935865102	-0.0295306719285225	0.02120216818188578	0.050933786078098474	0.5155631013016412	0.00622524052065648	0.6353961216405069	0.0311262026032824	0.8298083678140947	0.04640633842671194	1.3262449957150941	0.015280135823429542	0.915877570088894	0.04810413129598189	1.2824311138945101	0.15053763440860216	1.0482382502509122	0.10752688172043011	0.8026510030492697	0.0730050933786078	1.1429483772668203	0.038483305036785515	1.0998129232759317	0.11658177702320317	0.8702426664639451	0.14091680814940577	1.1276317207470288	0.05715902659875495	0.9592969511894044	0.00622524052065648	0.37313530633251235	0.08036219581211092	1.2581292214875077	0.0588568194680249	0.9877909200366145	0.02320316921335597	0.8167314896082294	3.6237226447373527	0.14799590624136646	0.8026510030492697	CpG_island_controls
control_cpg::chr3:49017781-49018884	0.030959165154264976	0.0023919788889937865	1.042059891107078	0.18622631287561828	0.031954586739327884	0.002392413329944378	0.6971894832275612	0.8878434502631258	107.88757932910245	0.006346328195829556	1103	0.12078236192699901	0.017769675220733274	0.0	0.7996373526745241	1	0.006346328195829556	0.0019038984587488666	8.245772443191335	4.449909155482969	10.556701030927835	9.142857142857142	1.1342251448130407	0.026654863797994973	-0.010870783095847178	0.08439201451905626	0.4782214156079855	0.032667876588021776	1.161257346029995	0.04900181488203267	0.8413809752567198	0.07078039927404718	1.205882520380889	0.015426497277676952	0.6808639733900699	0.06715063520871144	1.1530035586851346	0.11796733212341198	0.9783972756466547	0.10798548094373865	0.8886491158259779	0.0544464609800363	1.1607418376024843	0.05172413793103448	0.8812218418168035	0.1297640653357532	1.0678724669169317	0.12250453720508167	1.000296132141381	0.045372050816696916	0.9597671066531769	0.016333938294010888	0.7209147953541916	0.0499092558983666	1.0640133511356105	0.04900181488203267	1.036548475185431	0.019963702359346643	1.0940056737850707	3.7540594315152376	0.09560277161971961	0.8886491158259779	CpG_island_controls
control_cpg::chr6:44002187-44003185	0.03087863590772318	0.002463843851466186	1.0422868605817452	0.19097486787100726	0.03178413654618475	0.0024479705055030733	0.6863727454909819	0.9454736842105264	108.21643286573146	0.006012024048096192	998	0.11231222719411435	0.023783448831272695	0.0	0.6312625250501002	1	0.006012024048096192	0.0018036072144288575	7.621620641773726	6.289796004194144	11.770114942528735	10.24	1.3897384238713273	0.0783789731430815	0.05074118746670638	0.11434302908726178	0.4864593781344032	0.028084252758274825	1.2599445107991871	0.04312938816449348	0.7207557572044992	0.05315947843530592	1.2468398247846093	0.025075225677031094	1.0220586460642362	0.05115346038114343	0.854849851568127	0.16549648946840523	1.0302197843530592	0.10832497492477432	0.9464220028506571	0.07622868605817452	1.157379210803141	0.044132397191574725	1.0351123073683548	0.1283851554663992	1.12168533671189	0.08425275827482448	1.033131231182004	0.028084252758274825	0.5984601644042097	0.026078234704112337	1.0629409919068056	0.06318956870611836	0.9594064510604986	0.04012036108324975	0.8549430920060137	0.03510531594784353	1.3000087412743884	3.747130336379846	0.1197036678527275	0.9464220028506571	CpG_island_controls
control_cpg::chr11:1409709-1410604	0.031088366890380328	0.0024713162121931553	1.0310402684563758	0.1661645654403538	0.032217245240761486	0.0025686224523426794	0.6279329608938548	0.9911818043384969	89.3854748603352	0.0	895	0.1012426723808061	0.008560941179969013	0.0	0.5564245810055866	0	0.0	0.0	16.735940278152807	14.434183736318078	9.225225225225225	9.309090909090909	1.4247190351533638	0.23237572593435168	-0.031039371853972254	0.09284116331096197	0.3478747203579418	0.012304250559284116	0.6731789020046827	0.04138702460850112	1.3768030809844518	0.07494407158836688	1.3667571646761738	0.006711409395973154	0.2095745638316465	0.050335570469798654	1.6744902336297385	0.04138702460850112	0.8371516221061239	0.0894854586129754	0.9922905088176228	0.04138702460850112	0.7858168528260314	0.07046979865771812	1.2851597220089395	0.07941834451901567	0.8806578265756403	0.13758389261744966	0.8363737873391512	0.1174496644295302	1.2225182890179378	0.0022371364653243847	0.06985818794388216	0.0592841163310962	1.125629545939991	0.1040268456375839	1.0828019131301734	0.07158836689038031	1.2759004892392063	3.695657020307995	0.23755710367456345	0.9922905088176228	CpG_island_controls
control_cpg::chr20:63640938-63642511	0.03094465648854963	0.002222397141608105	1.0523982188295167	0.18290116547661825	0.031847867600254626	0.002237439707761847	0.7291799109980928	0.7349057245932884	95.99491417673237	0.0	1573	0.1311737017652352	0.030285070040252646	0.0	0.82453909726637	0	0.0	0.0	3.2323381379798177	2.3297710563641925	11.191256830601093	9.941747572815533	0.7714823316207597	0.11884998336952905	0.03695119672800101	0.062340966921119595	0.5203562340966921	0.019083969465648856	1.2546503104466329	0.03880407124681934	0.7625850936736236	0.05534351145038168	1.4174021378660153	0.010178117048346057	0.5595451959233259	0.04834605597964377	0.9501060183474654	0.1825699745547074	1.0725002613241055	0.0960559796437659	0.7353732218735639	0.08587786259541985	1.4112566141402065	0.04389312977099236	1.1241465231351155	0.1361323155216285	1.0421845660989582	0.10559796437659033	1.0535479492184174	0.030534351145038167	0.6539263133079832	0.012086513994910942	0.6644599201589495	0.054707379134860054	0.8990227319707983	0.05979643765903308	1.2806056968948005	0.02099236641221374	0.9650345755121585	3.6295048421325924	0.17273183016095708	0.7353732218735639	CpG_island_controls
control_cpg::chr19:12156183-12156871	0.0311033478893741	0.0021513552479752044	1.0422998544395923	0.16960853219139227	0.03212973760932945	0.0021609620713951188	0.6947674418604651	0.703030303030303	84.30232558139535	0.0	688	0.1217012782733353	0.014738988044457347	0.0	0.9723837209302325	0	0.0	0.0	4.47126777592458	8.363845390115667	9.394495412844037	9.846153846153847	0.9435476366324288	-0.010580374359288892	0.05704596261108822	0.07132459970887918	0.45997088791848617	0.027656477438136828	0.9401772232460097	0.055312954876273655	0.8600070724265825	0.06986899563318777	1.273962629776411	0.018922852983988356	0.8250754350454114	0.06404657933042213	0.995797662809727	0.16302765647743814	1.1593077793951156	0.08442503639010189	0.7040536368047284	0.06404657933042213	1.2772187414298675	0.07132459970887918	1.300503517896753	0.08879184861717612	0.7404702042256627	0.12372634643377002	1.2100232174864964	0.034934497816593885	0.816997773443568	0.008733624454148471	0.38080404694403597	0.06695778748180495	1.3352741387675888	0.042212518195050945	0.9872056429109781	0.01601164483260553	0.8954414002415919	3.719371052641506	0.21219476301364365	0.7040536368047284	CpG_island_controls
control_cpg::chr5:1085025-1085732	0.031247875354107658	0.0022384806832237694	1.0343484419263456	0.178501594105316	0.032292198581560294	0.0022945532460292217	0.7001414427157001	0.7617788226075032	93.35219236209336	0.0	707	0.12321675611788183	0.01596088461630274	0.0	0.9462517680339463	0	0.0	0.0	2.1740311496379117	5.869273365626618	11.377777777777778	9.225225225225225	1.0931461110360905	-0.024522965789832374	0.00595729445252851	0.06515580736543909	0.46458923512747874	0.018413597733711047	0.4976221028112961	0.07507082152974505	1.1080815931615147	0.07507082152974505	1.1215947833220208	0.024079320113314446	1.1644760138661099	0.09631728045325778	1.421689591226094	0.13314447592067988	1.0734041893594606	0.09348441926345609	0.762857829438392	0.029745042492917848	0.7856705635723152	0.06940509915014165	1.036946120429793	0.10339943342776203	0.8437669931667062	0.13456090651558072	1.1114438257800663	0.039660056657223795	1.0603358825447504	0.0084985835694051	0.41099153430568586	0.039660056657223795	1.0475607514297536	0.0453257790368272	1.2118124371940007	0.014164305949008499	1.225764225122221	3.691492014377024	0.17417958807129155	0.762857829438392	CpG_island_controls
control_cpg::chr4:150579611-150580147	0.030798130841121502	0.002295952607395015	1.047233644859813	0.17882015083501893	0.03180149812734083	0.0022221892575652606	0.6977611940298507	0.951007326007326	115.67164179104478	0.0	536	0.12320064915150239	0.009193521634911954	0.0	1.0	0	0.0	0.0	1.5724310508240857	3.725935591670231	10.778947368421052	9.394495412844037	1.2826730267623876	-0.03504533218089657	-0.03569260248162928	0.08037383177570094	0.4747663551401869	0.03925233644859813	1.10548370280722	0.048598130841121495	0.719990129854107	0.09158878504672897	1.4314596664555026	0.009345794392523364	0.43580739259769397	0.059813084112149535	0.8861416982819779	0.13271028037383178	1.0342646677050884	0.11588785046728972	0.9527849097942557	0.05046728971962617	1.2379653745978245	0.07663551401869159	1.1977519658097064	0.1233644859813084	1.01425490397453	0.102803738317757	0.8916526628347519	0.03551401869158879	0.9190267982362361	0.013084112149532711	0.6101303496367716	0.052336448598130844	1.2838159440273738	0.029906542056074768	0.773917303777883	0.018691588785046728	1.4431654640120357	3.709925072016527	0.1542909406795011	0.9527849097942557	CpG_island_controls
control_cpg::chr19:8526410-8526958	0.030895795246800736	0.0022661406961181027	1.0473857404021938	0.175018210641812	0.03194871794871795	0.0022049578262826647	0.6934306569343066	0.8248641114982579	98.54014598540147	0.0	548	0.12084529047095244	0.013169167875803594	0.0	0.9963503649635036	0	0.0	0.0	4.083819271931557	4.502449479522936	10.556701030927835	11.636363636363637	1.1159319773449692	0.050242168241895764	0.024815370918959592	0.07495429616087751	0.4606946983546618	0.03656307129798903	1.556127630820762	0.03656307129798903	0.7469412627939658	0.0712979890310786	1.2433839313582478	0.009140767824497258	0.3890319077051905	0.04021937842778794	0.8216353890733624	0.10968921389396709	1.0755954184233105	0.09872029250457039	0.8263720897642509	0.0712979890310786	1.4565354624482332	0.06946983546617916	1.2115022920926517	0.11517367458866545	0.9641007713916262	0.13711151736745886	0.9797772066988069	0.051188299817184646	0.8926858994366909	0.007312614259597806	0.31122552616415244	0.056672760511883	1.1577589573306468	0.06764168190127971	1.1796206528270559	0.021937842778793418	0.9336765784924572	3.7295110552246977	0.1744597649884193	0.8263720897642509	CpG_island_controls
control_cpg::chr7:493825-494472	0.03088390092879258	0.0020618503553889926	1.0576780185758516	0.1731993475017193	0.03179069767441861	0.002159078250804118	0.7511591962905718	0.7712217965091528	108.19165378670787	0.0	647	0.1399101225889777	0.010645963697686268	0.0	1.0	0	0.0	0.0	3.500352116913181	4.384862651304504	9.394495412844037	10.03921568627451	1.3605002568870803	0.024862679513122567	0.007179445736512543	0.04489164086687306	0.5464396284829721	0.018575851393188854	1.2150029024767801	0.047987616099071206	0.9620712637747173	0.04953560371517028	1.152002751977984	0.007739938080495356	0.5000011944348889	0.05727554179566564	1.1482786051504692	0.16253869969040247	0.998813325387174	0.10835913312693499	0.7724156382994147	0.07585139318885449	1.5019192966933061	0.043343653250773995	1.0080024079807361	0.1238390092879257	0.8827607294850454	0.15170278637770898	1.2544029965982493	0.02786377708978328	0.6400015288766578	0.0046439628482972135	0.3000007166609333	0.06811145510835913	1.3486622256021523	0.03869969040247678	0.8888910123286915	0.01393188854489164	0.8888910123286914	3.5716420076761266	0.1825735442682065	0.7724156382994147	CpG_island_controls
control_cpg::chr15:41661625-41662140	0.03088132295719845	0.0027530530277347846	1.0323346303501946	0.1852750528834692	0.0320701754385965	0.002443702845059582	0.5922330097087378	0.9489339299815741	81.55339805825243	0.021359223300970873	515	0.07979917542226327	0.017072684537006576	0.0	0.141747572815534	2	0.021359223300970873	0.006407766990291262	4.578781029072578	5.919078563319639	10.138613861386139	11.010752688172044	1.4604236650873752	0.031140210551975227	-0.018067947043182684	0.16536964980544747	0.34824902723735407	0.03696498054474708	1.5709080219484928	0.033073929961089495	0.847621323212867	0.0622568093385214	1.201226702808769	0.021400778210116732	0.548460856196561	0.042801556420233464	1.096921712393122	0.054474708171206226	0.8419121539949987	0.08171206225680934	0.950780104942628	0.07587548638132295	1.1726633573501768	0.05058365758754864	0.9759966960321249	0.09922178988326848	1.1545186988589053	0.11284046692607004	0.988509474186383	0.07392996108949416	0.8602296187576157	0.023346303501945526	0.598320934032612	0.06614785992217899	1.0223219012796414	0.08171206225680934	0.950780104942628	0.08365758754863813	1.2929365222066052	3.8693172306292927	0.1449898533401454	0.950780104942628	CpG_island_controls
control_cpg::chr10:48450181-48451158	0.031137295081967227	0.00218217500796468	1.0408709016393443	0.17727953213482134	0.03220307692307693	0.002174394290956537	0.7052200614124872	0.7086278147929493	88.02456499488228	0.0	977	0.1273765090225884	0.010502200981922194	0.0	1.0	0	0.0	0.0	2.815250454276837	5.298360174163834	11.130434782608695	11.377777777777778	1.1895640805761873	-0.03778322364257155	0.018196446843356816	0.055327868852459015	0.4651639344262295	0.011270491803278689	0.6081752089146818	0.042008196721311473	0.9026617893880673	0.06967213114754098	1.4085368987002256	0.01331967213114754	0.6167360329697856	0.05635245901639344	1.2108877662522854	0.1260245901639344	1.0783295028917328	0.08811475409836066	0.7093538678818765	0.07172131147540983	1.3223888684819678	0.060450819672131145	1.2221128974016664	0.11475409836065574	0.9238096884043043	0.1362704918032787	1.0321296272207245	0.05122950819672131	0.8886878914949241	0.00819672131147541	0.37952986644294506	0.0584016393442623	1.0768023643353166	0.06967213114754098	1.2086155324330967	0.022540983606557378	0.8955680558161752	3.7094730114953163	0.1761636337200311	0.7093538678818765	CpG_island_controls
control_cpg::chr1:68230925-68231945	0.030811579980372927	0.0025668344728903836	1.044180569185476	0.1755316913175249	0.03180353634577603	0.002462031375962376	0.6294117647058823	0.8639271006746693	85.29411764705883	0.00980392156862745	1020	0.08966559226430293	0.020012091177002683	0.0	0.24803921568627452	2	0.00980392156862745	0.0029411764705882353	2.482813709246862	3.5247863722127257	9.660377358490566	10.893617021276595	1.4395740556795313	0.011571117059295742	-0.011370888735606707	0.15112855740922473	0.40922473012757604	0.0647693817468106	1.5280286795778175	0.047105004906771344	0.7702034748547054	0.07065750736015702	1.0326179331016627	0.023552502453385672	0.6945584907171898	0.0549558390578999	0.8985707206638229	0.1099116781157998	1.2455435731973783	0.08537782139352307	0.864774919222927	0.047105004906771344	0.9627543435683817	0.06967615309126594	1.0182760173641396	0.08341511285574092	0.8448950360224	0.13052011776251227	1.181621553241947	0.04808635917566242	0.8784423389232895	0.016683022571148183	0.49197893092467604	0.05593719332679097	1.1432707829874533	0.04612365063788027	0.8425875495794817	0.04612365063788027	1.7002213054014539	3.8530674866871633	0.18719828449765866	0.864774919222927	CpG_island_controls
control_cpg::chr17:4731272-4731935	0.03119788519637463	0.0025089197490278208	1.0218731117824773	0.18300808651585854	0.032396369137670196	0.0023857086109359865	0.6199095022624435	0.8112913287585777	76.92307692307693	0.00904977375565611	663	0.09478925184404595	0.01453859151776786	0.0	0.34841628959276016	1	0.00904977375565611	0.002714932126696833	5.700350048273549	4.581548546015332	10.138613861386139	10.893617021276595	1.0239926095652359	0.04916984508844307	-0.0032758795587761787	0.1148036253776435	0.35347432024169184	0.04380664652567976	1.0724016377058658	0.055891238670694864	1.0073829707740967	0.08006042296072508	1.1468448171942567	0.022658610271903322	0.6299027737547603	0.052870090634441085	0.95292983721874	0.0634441087613293	0.8419292188174361	0.0770392749244713	0.812516844360932	0.08157099697885196	1.669588450875255	0.08157099697885196	1.1684833986507521	0.09818731117824774	1.0355606839894231	0.1148036253776435	0.9623026792705208	0.04984894259818731	0.8108966711917178	0.02416918429003021	0.6718962920050777	0.055891238670694864	1.143977271896008	0.07401812688821752	1.204058693587702	0.02416918429003021	0.7630008739718679	3.8702793884775533	0.16208864135996331	0.812516844360932	CpG_island_controls
control_cpg::chr11:1460548-1461414	0.031033526011560703	0.002211380900323963	1.0473526011560694	0.17856472558027153	0.03204050925925927	0.0022094028269571218	0.7136258660508084	0.7229811778992107	88.91454965357967	0.0	866	0.12755457306463364	0.02115670963047108	0.0	0.8429561200923787	0	0.0	0.0	5.480690301782542	4.2869956778703955	9.309090909090909	9.752380952380953	1.5103674173519541	0.13297528073763193	0.033172396799619794	0.057803468208092484	0.484393063583815	0.024277456647398842	1.1841196850583144	0.04971098265895954	0.8214579964521121	0.06127167630057803	1.470528074490409	0.008092485549132947	0.39470656168610485	0.06473988439306358	1.0698057628213553	0.18497109826589594	1.0355652973446376	0.08901734104046242	0.7238169942898456	0.08439306358381503	1.394568226534981	0.04508670520231214	1.082086696323131	0.12369942196531791	1.0058236154417335	0.08670520231213873	1.0239526125157834	0.03468208092485549	0.8323743817870238	0.009248554913294798	0.4510932133555485	0.06358381502890173	1.0507020884852596	0.05433526011560694	1.3040531981330041	0.016184971098265895	0.7894131233722097	3.6547081733411293	0.15947280390738605	0.7238169942898456	CpG_island_controls
control_cpg::chr22:25178909-25179575	0.03097894736842106	0.002363794980855073	1.040421052631579	0.18149869862315676	0.032055722891566274	0.002306009126583331	0.6756756756756757	0.8183764071666403	93.09309309309309	0.0	666	0.11468139372248912	0.018943637534470033	0.0	0.8138138138138138	0	0.0	0.0	2.6599473026434954	2.090718435061732	10.448979591836734	11.377777777777778	0.9688154977300629	0.0333606804290578	0.006357875283587471	0.081203007518797	0.43157894736842106	0.03308270676691729	1.2816868794398435	0.05112781954887218	0.8905227019484627	0.06466165413533835	1.264374213615506	0.012030075187969926	0.4575162505423295	0.06466165413533835	1.1262492995230557	0.11578947368421053	0.9067000174682875	0.09323308270676692	0.8196070483804248	0.08421052631578947	1.4398305531773308	0.05413533834586466	1.0585458532594934	0.12481203007518797	1.097215887347988	0.09774436090225563	0.9646470662237653	0.0406015037593985	0.779342245174994	0.009022556390977444	0.34313718790674713	0.06466165413533835	1.1055841747611648	0.06315789473684211	1.2123101591611016	0.02706766917293233	1.0105232781473927	3.777043318166296	0.17066877891913457	0.8196070483804248	CpG_island_controls
control_cpg::chr22:18369414-18370679	0.0317254746835443	0.002937069348339262	0.9718196202531646	0.20267439527755254	0.032878859857482186	0.0026822287736389667	0.5343873517786562	1.3237919359803016	94.07114624505928	0.0	1265	0.05873642319562498	0.03391800411396191	0.0	0.1976284584980237	0	0.0	0.0	2.885607408987088	5.714538229592228	11.702857142857143	9.266968325791856	0.5514375061483123	-0.06783658235025375	-0.03372250704989331	0.2120253164556962	0.2800632911392405	0.011075949367088608	0.4217492225092056	0.030063291139240507	0.7449946583552635	0.04430379746835443	0.9579899237051208	0.07674050632911393	1.559985730951554	0.048259493670886076	1.1959124778860808	0.060126582278481014	0.969675587065581	0.09414556962025317	1.3248392397271214	0.04667721518987342	0.6175103065245964	0.03401898734177215	0.7355994057021463	0.07911392405063292	1.113310285484976	0.04667721518987342	0.5731543394941351	0.125	1.4429545028277928	0.06882911392405064	1.399162459719435	0.07911392405063292	1.046627638177282	0.10047468354430379	1.1598431763236057	0.055379746835443035	0.6009932141096112	3.8460061206592226	0.2839371609332627	1.3248392397271214	CpG_island_controls
control_cpg::chr15:101294738-101295741	0.03088922155688624	0.0024992421192180296	1.0434131736526946	0.18377861080802282	0.031943056943056956	0.002345687957457361	0.6699900299102692	0.8897602171618157	99.70089730807577	0.0	1003	0.10934641281634558	0.026296212075593052	0.0	0.6410767696909272	0	0.0	0.0	3.307097318889678	6.13813963908159	11.010752688172044	9.481481481481481	1.8534893373613952	0.040045727545727626	0.024152617481515943	0.11077844311377245	0.4500998003992016	0.04790419161676647	1.5210215851594375	0.043912175648702596	0.7111175414857159	0.0688622754491018	1.2049269291104368	0.016966067864271458	0.6267172272184719	0.06786427145708583	1.098999836841561	0.13073852295409183	1.0798280041914512	0.0998003992015968	0.8906482014104802	0.0499001996007984	0.9401286570443956	0.046906187624750496	0.8207473285245004	0.11776447105788423	1.0509648776643667	0.10179640718562874	0.981588070396603	0.054890219560878244	1.1173851128153052	0.014970059880239521	0.5529857887221811	0.054890219560878244	1.034141522748835	0.05189620758483034	1.0564368339344703	0.03093812375249501	1.3295754170671001	3.8014678100933597	0.13526047132481517	0.8906482014104802	CpG_island_controls
control_cpg::chrX:153954180-153955189	0.03143055555555557	0.0023001765996920167	1.0291170634920637	0.18162765577895307	0.03258490566037737	0.002259810470482035	0.6818632309217046	0.6000155129619416	68.38453914767096	0.0	1009	0.11906166420027958	0.005733536356424196	0.0	1.0	0	0.0	0.0	4.441688599582918	4.656923710570049	9.225225225225225	11.636363636363637	1.579253827123924	-0.006844178374898642	-0.028420241879468434	0.057539682539682536	0.42063492063492064	0.013888888888888888	0.8366872123602891	0.04365079365079365	1.1548867892617891	0.054563492063492064	1.0900717143542398	0.016865079365079364	0.6915028942843078	0.07341269841269842	1.9423096001221	0.08630952380952381	1.0028999989673553	0.06845238095238096	0.6006107664470228	0.06547619047619048	1.1790729000316698	0.03571428571428571	0.7135014857591387	0.11210317460317461	0.9836089363552692	0.15376984126984128	1.0187822376733737	0.08630952380952381	1.173604101794046	0.005952380952380952	0.2440598450415204	0.050595238095238096	0.9111017863881085	0.11210317460317461	1.5243363621003125	0.020833333333333332	0.5813991072978627	3.6932633648669584	0.22067139175613357	0.6006107664470228	CpG_island_controls
control_cpg::chr19:17075233-17076423	0.030888141295206062	0.002291264500845841	1.0480908326324643	0.17737305174977255	0.03184511784511785	0.0022740487491224237	0.6949579831932773	0.8511541072640869	99.15966386554621	0.0	1190	0.11865822493380991	0.02146488908209894	0.0	0.8361344537815126	0	0.0	0.0	5.022652277835715	5.173473092024226	9.990243902439024	11.702857142857143	1.2294566407502732	-0.0045582724249121475	0.014552719814968983	0.08999158957106812	0.479394449116905	0.031118587047939444	1.2336449460705763	0.0336417157275021	0.7501894942321071	0.07653490328006729	1.1679121168859934	0.017661900756938603	0.7605369355318603	0.03784693019343986	0.8439631810111204	0.09167367535744322	1.1498998341276516	0.0992430613961312	0.8518699643770088	0.05382674516400336	1.3037776037689033	0.0782169890664424	1.193580515059312	0.11101766190075694	0.9529392821844506	0.1774600504625736	1.042393127040499	0.045416316232127836	0.7527921602209451	0.011774600504625737	0.5070246236879069	0.045416316232127836	1.1000623531800122	0.05971404541631623	0.9897822847349464	0.02943650126156434	1.3768341074283674	3.7149159019774762	0.1469593724790169	0.8518699643770088	CpG_island_controls
control_cpg::chr19:47430038-47430570	0.03096986817325801	0.0023616194652460935	1.0405461393596986	0.18739738746269913	0.032028301886792454	0.0023546723810483517	0.706766917293233	0.9345233035840771	116.54135338345864	0.0	532	0.12548910804408242	0.004850375062696418	0.0	1.0	0	0.0	0.0	3.79511374926224	3.7892693090162997	11.130434782608695	9.394495412844037	1.2242832552626406	-0.012366691526202627	-0.052670890769499344	0.0696798493408663	0.4821092278719397	0.022598870056497175	0.7896324196135873	0.05084745762711865	0.8834285357555327	0.08286252354048965	1.3363010178076091	0.013182674199623353	0.6281166974198991	0.06779661016949153	1.1779047143407102	0.11487758945386065	0.9924335300384438	0.1167608286252354	0.9362832344759491	0.04143126177024482	0.981587261950592	0.06591337099811675	1.062966718710598	0.1393596986817326	1.11749934437452	0.1111111111111111	0.8270114690627509	0.04896421845574388	1.0767714812912552	0.013182674199623353	0.6281166974198991	0.03389830508474576	0.803116850686848	0.05649717514124294	1.2424286322591407	0.02071563088512241	1.3459643516140694	3.7141304611129256	0.1389810200493801	0.9362832344759491	CpG_island_controls
control_cpg::chr3:136250198-136250723	0.030898854961832072	0.002581362780275452	1.0369847328244275	0.1925572973013814	0.03188910133843213	0.0024493210818912784	0.6704761904761904	1.0174418604651163	114.28571428571428	0.009523809523809525	525	0.10971050228310461	0.00678844447368517	0.0	0.9523809523809523	1	0.009523809523809525	0.002857142857142857	5.085455331175775	2.736003584730217	11.906976744186046	9.061946902654867	1.2066856707014986	-0.050248510119783645	-0.06573933624978932	0.11068702290076336	0.45038167938931295	0.04198473282442748	1.4609319511088026	0.04961832061068702	0.8536859936529719	0.06297709923664122	1.1339210201920065	0.015267175572519083	0.5628698859250365	0.0648854961832061	1.1163586070846556	0.10114503816793893	0.8604352205258693	0.11450381679389313	1.0193835434049352	0.06297709923664122	1.1480200381679386	0.03816793893129771	0.6872248607224282	0.13549618320610687	1.2062705263625066	0.09923664122137404	0.9245571672742434	0.05343511450381679	1.0193835434049352	0.02480916030534351	0.9146635646281843	0.05534351145038168	1.0088660941475827	0.05152671755725191	0.9829769882833304	0.02862595419847328	1.1182013358778624	3.807682936993894	0.13088522615152928	1.0193835434049352	CpG_island_controls
control_cpg::chr17:73285726-73286469	0.031230458221024267	0.0022977756864840785	1.0299865229110512	0.17786885999172597	0.03231713900134953	0.0021883239214675284	0.6554508748317631	0.6895649826195538	74.0242261103634	0.0	743	0.10838262136101304	0.007947355688095044	0.0	0.7967698519515478	0	0.0	0.0	5.592628714364892	3.4385462153490636	10.778947368421052	9.225225225225225	0.8357315613558189	-0.016849495690944207	-0.040164756894753614	0.09703504043126684	0.40700808625336926	0.02425876010781671	0.9783055196698156	0.0431266846361186	0.8172190686398462	0.05390835579514825	1.0687371223283701	0.03638814016172507	1.2351986956982208	0.0646900269541779	1.2258286029597691	0.12264150943396226	1.0919843654378063	0.07412398921832884	0.6904943154802271	0.07412398921832884	1.1822852308222593	0.06199460916442048	1.2290476906776258	0.09299191374663072	0.8662565048751939	0.11725067385444744	1.1427179798508909	0.04716981132075472	0.7871364237292583	0.006738544474393531	0.22874049920337422	0.07547169811320754	1.2037813259281185	0.07547169811320754	1.259418277966813	0.029649595687331536	0.8471626546035758	3.809764956481426	0.19718424248826033	0.6904943154802271	CpG_island_controls
control_cpg::chr8:8701621-8703357	0.030956195965417876	0.002271318586852325	1.0468933717579252	0.1830228962759953	0.03195501730103807	0.002236647081446701	0.716589861751152	0.8211538461538461	105.4147465437788	0.0	1736	0.12849030995518154	0.01621171401526104	0.0	0.9032258064516129	0	0.0	0.0	2.6468036548157117	3.557085962559706	10.778947368421052	11.50561797752809	0.8237512547172455	-0.008044917401438775	0.026049000658006985	0.06340057636887608	0.4962536023054755	0.02363112391930836	1.1304110034939752	0.044956772334293946	0.8650401276737429	0.06570605187319885	1.2724461232878286	0.01037463976945245	0.5168704497303693	0.05763688760806916	1.1090258047099268	0.12853025936599424	0.9947997013946914	0.10547550432276658	0.8216271336732432	0.06801152737752161	1.3629512980870797	0.05244956772334294	1.0157245370104595	0.13429394812680115	1.0461154215621074	0.12795389048991354	1.0031585014409221	0.04207492795389049	0.8486216174202112	0.01095100864553314	0.5455854747153899	0.051296829971181554	1.0279886909300855	0.05821325648414986	1.174120319992347	0.018443804034582133	0.9570086335256631	3.6991909441505926	0.1154732522411574	0.8216271336732432	CpG_island_controls
