chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv	meth_mean	meth_cv	meth_n_hypo	meth_frac_hypo	DNase_mean	DNase_cv	DNase_n_present	DNase_frac_present
chr11	114400029	114400968	RBM7	C11orf71	+	-	482	divergent_overlapping	114400029	114400511	0.9488817891373802	63.0	86.0	11	1.0	26.574306706184096	0.4358794786979863	11	1.0	31.050694221801486	0.4727810703450874	10	0.9090909090909091	0.5589430061922305	1.0348099643967046	11	1.0	0.406997790102611	1.1635293788585936	0.9809595264533163	0.5720152519777865	6	1.0	1.345693391804143	0.35662640652329025	11	1.0
chr11	117232057	117233225	PCSK7	RNF214	-	+	99	divergent_classic	117232525	117232624	0.7662671232876712	62.05	38.5	11	1.0	31.03246652923443	0.4741499737590196	11	1.0	9.641609805971454	0.5369571174402155	11	1.0	0.3325170273392577	1.164271706413807	11	1.0	0.24316866704075304	0.7358048303728247	1.1963554054325602	0.35438194741168677	6	1.0	0.8464903216031318	0.8146956773507111	11	1.0
chr11	118572301	118572970	ARCN1	IFT46	+	-	581	divergent_overlapping	118572389	118572970	0.9192825112107623	68.6	47.0	11	1.0	41.146421462009904	0.5405177361748692	11	1.0	26.224530335456915	0.8423782179087882	11	1.0	0.5583608292107669	1.0066531937581242	11	1.0	0.34911344688242896	0.8112020083539629	1.1592173866743964	0.653605685050654	6	1.0	0.6155301685719763	0.4988550220877562	11	1.0
chr11	119018168	119019405	RPS25	TRAPPC4	-	+	71	divergent_classic	119018691	119018762	1.0	58.4	91.0	11	1.0	37.87030874249265	0.5817406330897414	11	1.0	13.13127141877277	0.5728152466386028	11	1.0	0.6154084658815206	0.6434160398922214	11	1.0	0.39584814466087886	0.6718362918843943	15.247878218393302	2.269524823867903	6	0.8571428571428571	0.9692816686025748	0.20523797611123842	11	1.0
chr11	126211474	126212133	RPUSD4	FAM118B	-	+	31	divergent_classic	126211692	126211723	1.0	64.0	59.0	11	1.0	30.91024208980554	0.5037481339159877	11	1.0	7.184734001134234	0.5841372740903545	11	1.0	0.5635575504797518	0.8468989151256211	11	1.0	0.39332158812414253	0.6533993275929247	0.7270366320393657	0.961462468459193	6	1.0	1.566761503955803	0.43842215329268097	11	1.0
chr11	126268464	126269271	FOXRED1	SRPRA	+	-	121	divergent_overlapping	126269023	126269144	1.0	65.7	78.0	11	1.0	27.509685182189642	0.4678403998427138	11	1.0	14.943550293836275	0.5441157344010938	11	1.0	0.42208211612230395	0.9682217528890721	11	1.0	0.27409948688981384	0.7494275690321385	1.5777391534748169	1.1862897225322737	6	1.0	1.9614605523262314	0.41751785769710664	11	1.0
chr12	388932	389371	CCDC77	KDM5A	+	-	48	divergent_overlapping	389272	389320	1.0	61.3	37.0	11	1.0	38.444207722633664	0.3617873095405734	11	1.0	21.837521853023677	0.4871462413982639	11	1.0	0.6020233863461312	0.760440641919442	11	1.0	0.3861980283057479	0.860064732377963	1.2547571947402167	0.9180392100585583	6	1.0	0.7762341160881863	0.34836930516845827	11	1.0
chr12	990053	991136	RAD52	ERC1	-	+	455	divergent_classic	990053	990508	0.6879039704524469	64.8	81.0	11	1.0	26.429009696579598	0.5671229992755946	10	0.9090909090909091	24.15742081256034	0.8484739176643468	11	1.0	0.8087803100300622	0.7905155516715051	11	1.0	0.2733227223126834	0.6983941623109501	2.1683800859426303	0.8452968639078436	6	1.0	0.7387394615006101	0.39289700892206775	11	1.0
chr12	6493194	6494140	NCAPD2	MRPL51	+	-	486	divergent_overlapping	6493355	6493841	0.5116279069767442	65.25	25.0	11	1.0	25.301713966791077	0.6160963389336667	11	1.0	16.57998189614328	0.4959874787164338	11	1.0	0.3162691311060273	0.8982751201811853	11	1.0	0.22236091572301966	0.4474045490801004	2.2442150713560545	0.9115145640663362	6	1.0	1.5706514524950699	0.3358955317727632	11	1.0
chr12	6765515	6767757	PTMS	MLF2	+	-	1960	divergent_overlapping	6765515	6767475	0.6021409455842998	71.7	158.0	11	1.0	19.189565735092916	0.4278115614329513	10	0.9090909090909091	5.6298995292129685	0.7814674134975577	11	1.0	0.5377570716052875	0.7681906174647082	11	1.0	0.2929971411148066	0.7796431602544962	17.091409765390342	1.9873044409485496	6	0.8571428571428571	0.5603599570617731	0.38880565747679374	11	1.0
chr12	6970337	6970966	PHB2	EMG1	-	+	132	divergent_classic	6970780	6970912	1.0	63.3	52.0	11	1.0	26.02982469897236	0.538835874376338	11	1.0	11.768531922619406	0.4771233239396832	11	1.0	0.3547643177048324	0.6616823440781401	11	1.0	0.24536182363316253	1.4416069315543492	1.2110949610949613	0.7659199931892469	6	1.0	1.8523604551346091	0.438719443574594	11	1.0
chr12	21501669	21502022	RECQL	GOLT1B	-	+	111	divergent_classic	21501669	21501780	0.886685552407932	62.9	29.0	11	1.0	25.063294138267977	0.42609720641397475	11	1.0	14.50183598768295	0.7718565004834563	11	1.0	0.3572327533658635	0.7406360341224303	11	1.0	0.3231667738944321	1.089713306631777	1.201738192890643	1.062424728888653	6	1.0	1.7882389738069748	0.42652481445657936	11	1.0
chr12	26938225	26938924	INTS13	FGFR1OP2	-	+	143	divergent_classic	26938326	26938469	1.0	65.8	65.0	11	1.0	29.046604909208266	0.5121350644483524	11	1.0	16.011771128788702	0.46741864292622837	11	1.0	0.3384389825648799	1.08466799763683	11	1.0	0.29512175893053166	0.7796570730441233	1.2825898879892181	0.5156563563194555	6	1.0	1.5615645022483127	0.22753392074247952	11	1.0
chr12	42237422	42238817	YAF2	PPHLN1	-	+	97	divergent_classic	42238349	42238446	1.0	62.9	136.0	11	1.0	25.435368380400917	0.6419471082064074	10	0.9090909090909091	8.934991365194815	0.6562323162254692	10	0.9090909090909091	1.5924960987381473	2.6738378264734077	11	1.0	0.22542059074742074	0.48746689178874825	1.2701010171103446	0.40011415863654665	6	1.0	0.6901068468477184	0.5369688753797365	11	1.0
chr12	48105138	48106449	PFKM	SENP1	+	-	941	divergent_overlapping	48105138	48106079	0.5865751334858886	64.8	65.0	11	1.0	34.99574706235771	0.45954987830548166	11	1.0	22.31188619341659	0.5941693964219198	11	1.0	0.45846412318846474	1.108323231933834	11	1.0	0.4833350438749834	0.5917745860104476	0.8516350411741747	0.7702135091487725	6	1.0	0.7538553311612181	0.28900343033350206	11	1.0
chr12	49188313	49189098	TUBA1C	TUBA1A	+	-	345	divergent_overlapping	49188735	49189080	1.0	63.2	67.0	11	1.0	37.50129175238539	0.49050219036675885	10	0.9090909090909091	14.919370926548025	0.9329916640462662	11	1.0	0.6231960907088234	0.7679791781156292	11	1.0	0.3506682821616035	0.6607321459534528	1.3153940117321363	1.0706547904251524	6	1.0	0.72513985762378	0.20227484432451154	11	1.0
chr12	53180241	53181366	ZNF740	CSAD	+	-	222	divergent_overlapping	53180703	53180925	1.0	65.4	118.0	11	1.0	23.833210067694726	0.5376032181881508	11	1.0	12.083402512872885	0.5477306680503355	11	1.0	0.36315589630748285	0.7626758876711317	11	1.0	0.1985892827922874	0.8365390458424636	0.780838560487969	0.7131687046505684	6	1.0	1.4360090326763886	0.4403786832399675	11	1.0
chr12	53499411	53501529	MAP3K12	TARBP2	-	+	857	divergent_classic	53500063	53500920	0.603399433427762	64.4	57.5	11	1.0	19.81930908510178	0.503186382936864	11	1.0	13.415341647471577	0.6416296716945256	11	1.0	0.2766329034079289	0.7159324725858476	11	1.0	0.2760417592843113	0.6099284423329367	1.399027994657418	0.5693059906355263	6	1.0	1.2056824159574608	0.2709705645275557	11	1.0
chr12	54279538	54281204	CBX5	HNRNPA1	-	+	59	divergent_classic	54280133	54280192	0.8415366146458584	56.2	47.5	11	1.0	18.547135283149807	0.37930111901325736	11	1.0	24.242308649359128	0.6017912597576693	11	1.0	0.2479160631589955	0.7738695565010038	11	1.0	0.2862800933730463	0.7520543397803279	1.2456631285262902	0.6005058295257143	6	1.0	2.6027113346469126	0.5934897742274712	11	1.0
chr12	55817541	55818040	SARNP	ORMDL2	-	+	316	divergent_classic	55817724	55818040	0.45691382765531063	59.6	17.0	11	1.0	17.143419975163965	0.7097899477898331	11	1.0	7.746639030933173	0.5505104594822473	11	1.0	0.3548815717557226	1.0792163245410349	11	1.0	0.2402081346950122	0.5449223533446867	0.792156862745098	0.47958519638547936	6	1.0	3.31937265545632	0.5156261032286263	11	1.0
chr12	56221739	56222014	RNF41	NABP2	-	+	81	divergent_classic	56221933	56222014	0.8872727272727273	60.7	22.0	11	1.0	36.39259705515932	0.6802600387456811	11	1.0	22.3965000913951	0.6938811960539724	11	1.0	0.3264729668347796	1.1642816104015778	11	1.0	0.30065875005623527	1.072254410655652	1.1622851365015168	1.0446092120725678	6	1.0	2.5172168629721177	0.2722975239746031	11	1.0
chr12	57087014	57089333	NEMP1	NAB2	-	+	979	divergent_classic	57088063	57089042	1.0	59.2	162.0	11	1.0	17.382830427391706	0.41079790156922197	11	1.0	18.732187606320103	0.6096069565972945	11	1.0	0.316071293316592	0.6233446037574248	11	1.0	0.2183147894463267	0.5881129568259228	1.001699468295455	0.47013294171522013	6	1.0	1.0656938175613182	0.28126043005734164	11	1.0
chr12	57771491	57772958	EEF1AKMT3	METTL1	+	-	628	divergent_overlapping	57771491	57772119	0.6053169734151329	65.65	39.5	11	1.0	30.54233800683347	0.5000585627672619	11	1.0	16.208579526472732	0.80705600022178	11	1.0	0.3172672142548803	0.5352805440318184	11	1.0	0.41212980254518056	0.5333599125567638	1.4311141175878908	0.6609166654338787	6	1.0	1.0680139915611866	0.2077391278664049	11	1.0
chr12	95217058	95218221	FGD6	VEZT	-	+	263	divergent_classic	95217482	95217745	1.0	65.6	118.0	11	1.0	23.66055223611987	0.35864908696890485	11	1.0	12.482922126364382	0.3756161920405859	11	1.0	0.3592756766428948	0.7935071443433181	11	1.0	0.21158812964527388	0.44631787311042087	0.8271590113502097	0.5278488801322555	6	1.0	1.663817969168415	0.2822452935454565	11	1.0
chr12	105235289	105236321	C12orf75	APPL2	+	-	914	divergent_overlapping	105235289	105236203	0.5833333333333334	70.3	69.0	11	1.0	28.909706247152414	0.5018672723312722	10	0.9090909090909091	9.995055176373326	0.671391413480872	11	1.0	0.45780732294121035	0.9967431684085872	11	1.0	0.3261521227761807	0.7344738155948203	1.8080218887497053	0.594365692293133	6	1.0	0.746806929840997	0.572432960695569	11	1.0
chr12	106301928	106304279	TCP11L2	CKAP4	+	-	2351	divergent_overlapping	106301928	106304279	0.42407486176095277	67.8	91.0	11	1.0	20.006987168604898	0.6426582509263041	11	1.0	8.83062368820687	0.5082818109405864	11	1.0	0.5428078769449619	0.5367752756433877	11	1.0	0.2628822258582036	0.47496325623405256	18.25238828011429	1.8314969797638883	6	0.8571428571428571	0.48429797983187134	0.41533144817051276	11	1.0
chr12	108560719	108562983	SART3	ISCU	-	+	1181	divergent_classic	108561400	108562581	0.48542402826855124	66.3	55.5	11	1.0	29.111113640175265	0.4267517693886792	11	1.0	21.893497513135937	0.5586594758954642	11	1.0	0.38137185110835464	1.0489322350541423	11	1.0	0.33003071218335567	0.5271792755534481	0.6688012001922891	0.5540926557282462	6	1.0	0.8855004057429671	0.1604838754451292	11	1.0
chr12	109477326	109477833	KCTD10	UBE3B	-	+	42	divergent_classic	109477359	109477401	1.0	65.7	44.0	11	1.0	37.66576605804166	0.5113354467673354	11	1.0	30.861385299109077	0.8669025844408313	11	1.0	0.32971305438875614	1.1222659765230123	11	1.0	0.19032188396734687	0.9389556248144086	0.7420164297776527	0.47842539939824047	6	1.0	1.2799081257020932	0.2823436960596259	11	1.0
chr12	109573189	109573794	MVK	MMAB	+	-	326	divergent_overlapping	109573254	109573580	1.0	64.5	53.0	11	1.0	16.18842605019762	0.5586827947081096	9	0.8181818181818182	8.596797042267456	0.7635939054896841	11	1.0	0.2436443746189202	0.8953378340330673	11	1.0	0.33030929307890977	1.1741013022333957	1.229079721640666	0.6779183887906508	6	1.0	2.537678792940594	0.37162969596046985	11	1.0
chr12	110468074	110469378	FAM216A	GPN3	+	-	854	divergent_overlapping	110468414	110469268	1.0	64.6	116.0	11	1.0	27.190923442372924	0.5617201010565084	11	1.0	14.400638517431927	0.5849883821807902	11	1.0	0.44080782208474517	0.6282147215004509	11	1.0	0.3126481261003104	1.0454937210862127	1.1035243592123325	0.4243878808225583	6	1.0	1.2818190948243788	0.1978358823109887	11	1.0
chr12	111685442	111686255	BRAP	ACAD10	-	+	96	divergent_classic	111685956	111686052	1.0	66.3	82.0	11	1.0	38.344438173226756	0.48789967364677356	11	1.0	14.033175409245127	0.5851977862153552	10	0.9090909090909091	0.5538526349119297	1.2100657820505836	11	1.0	0.3999833581607764	0.746081266389669	1.186775037186462	0.8938680279634778	6	1.0	1.1027206296218794	0.4237165340975748	11	1.0
chr12	112013101	112014052	TMEM116	ERP29	-	+	162	divergent_classic	112013185	112013347	1.0	67.5	94.0	11	1.0	30.414292394291554	0.5791620758842357	11	1.0	12.643169759546707	0.6792907913150125	11	1.0	0.6224055176411304	0.8726991217508087	11	1.0	0.2628843403730611	0.5815355057282957	0.9373745328351261	0.7088066896457966	6	1.0	1.6510827798036822	0.39903040517180854	11	1.0
chr12	112418350	112419439	PTPN11	RPL6	+	-	488	divergent_overlapping	112418350	112418838	0.721763085399449	67.0	86.0	11	1.0	38.15255815973593	0.5351898154584619	11	1.0	19.896110421115125	0.6391617527916651	11	1.0	0.4975472429201828	0.7368420343628653	11	1.0	0.36980023333686773	0.6613355667835439	1.6841383650710906	0.5043598114969738	6	1.0	0.7522154200566779	0.5523046603597009	11	1.0
chr12	113184956	113186126	DDX54	RITA1	-	+	46	divergent_classic	113185479	113185525	1.0	66.7	115.0	11	1.0	35.678378917275225	0.5662551180261987	11	1.0	18.00378763991522	0.6349748205625445	11	1.0	0.49639669867941455	0.8366362636776681	11	1.0	0.3253671239247021	0.8350115581435645	1.3618888102923128	0.26050325098724436	6	1.0	0.9268610587679516	0.3556488733788288	11	1.0
chr12	120446244	120446900	TRIAP1	GATC	-	+	59	divergent_classic	120446384	120446443	1.0	66.0	70.0	11	1.0	45.1406271907152	0.512124355549383	11	1.0	16.218518295081807	0.7424481852097411	11	1.0	0.4232167884017046	0.6297935937623951	11	1.0	0.3791806704693517	0.9310657366110062	0.9770382241422357	0.5542243227964015	6	1.0	0.7023517765158461	0.5007401673669066	11	1.0
chr12	121399577	121400593	ANAPC5	RNF34	-	+	186	divergent_classic	121399896	121400082	1.0	67.7	103.0	11	1.0	27.268950458154574	0.43473250173490013	11	1.0	12.21313380439779	0.6581934520671104	10	0.9090909090909091	0.3909536562201797	1.4639427722237044	11	1.0	0.2638066517124633	0.8076433385047174	1.1106700414997048	0.5956911582011599	6	1.0	1.3488400179337585	0.29896988442757405	11	1.0
chr12	121799916	121805484	RHOF	SETD1B	-	+	605	divergent_classic	121803403	121804008	1.0	57.9	393.0	11	1.0	21.596334303430776	0.4758689584962322	11	1.0	20.871259013118266	0.46379754035613896	11	1.0	0.3225352862441157	0.7303171107451111	11	1.0	0.2995370910591978	0.5892998735865425	15.348567179817186	2.2518352918786246	6	0.8571428571428571	0.4919153472294891	0.2244466612425598	11	1.0
chr12	122526714	122527245	RSRC2	KNTC1	-	+	245	divergent_classic	122527000	122527245	0.9491525423728814	56.5	44.0	11	1.0	16.30056142129324	0.27941563666637337	11	1.0	29.34619328412668	0.5585243801231832	11	1.0	0.3749069328382395	1.058577432627714	11	1.0	0.28086001624496154	1.5586592102167263	0.9613503953391594	0.6444990023967684	6	1.0	2.9674486650411978	0.4543827580243536	11	1.0
chr12	122980059	122981649	ARL6IP4	ABCB9	+	-	1590	divergent_overlapping	122980059	122981649	0.7245283018867924	72.7	133.0	11	1.0	36.39409633622835	0.5912238850313501	10	0.9090909090909091	10.083768318263916	0.6403337056640421	11	1.0	0.4680393883264525	1.0400948038223932	11	1.0	0.34994895288709604	0.5147739515907885	2.791939492569977	0.6616899464285646	6	1.0	0.5021831732399467	0.5862613233735289	11	1.0
chr12	123633550	123633932	GTF2H3	EIF2B1	+	-	28	divergent_overlapping	123633738	123633766	1.0	69.9	43.0	11	1.0	27.651048447097388	0.44767907244509525	10	0.9090909090909091	8.593975323986534	0.6599835916889855	11	1.0	0.22255457344525686	0.9808759403894903	11	1.0	0.3849792991291788	1.1425592564382583	1.152702492171939	0.5173434390819103	6	1.0	2.580449691809171	0.5011576356138202	11	1.0
chr12	123971844	123974181	ZNF664	CCDC92	+	-	987	divergent_overlapping	123971844	123972831	0.922122379118528	62.1	206.0	11	1.0	24.89007756166887	0.5937846172079712	10	0.9090909090909091	5.169712507721683	0.7742065544857093	11	1.0	0.49471825098143396	0.8690552270791893	11	1.0	0.24564699454999805	0.3652591976884715	16.74300423635397	2.0348252395801603	6	0.8571428571428571	0.7768038975775685	0.634867923134789	11	1.0
chr13	27620046	27622112	LNX2	POLR1D	-	+	212	divergent_classic	27620529	27620741	1.0	67.2	188.0	11	1.0	26.83821662112782	0.4758768301071428	10	0.9090909090909091	10.740092823503263	0.5261857695457436	11	1.0	0.3362009909780799	0.6318782119632541	11	1.0	0.3729734748690193	0.7268413885649255	1.0634525420070147	0.8034797447422506	6	1.0	0.8045080415245206	0.3866159919430823	11	1.0
chr13	30617374	30618052	HMGB1	USPL1	-	+	95	divergent_classic	30617597	30617692	1.0	67.7	71.0	11	1.0	16.65531918159453	0.422081208505967	11	1.0	12.320252596518145	0.5320790502446423	11	1.0	0.14430954281646632	0.9927476063514099	11	1.0	0.22263617369548416	1.1157972573403645	0.5067077344650205	0.8475652388691484	6	1.0	2.2535025576686496	0.5693282669484356	11	1.0
chr13	39037551	39038793	PROSER1	NHLRC3	-	+	216	divergent_classic	39038089	39038305	0.7576489533011272	66.1	41.5	11	1.0	35.04491768561309	0.4233459724288265	11	1.0	14.306701079589034	0.5852355835641042	11	1.0	0.4899720778483139	0.8468533921413851	11	1.0	0.4074577640451389	0.725568346988567	0.6421892189218922	0.5993193863687328	6	1.0	0.7554427475135927	0.3190263415103207	11	1.0
chr13	41060036	41061984	ELF1	WBP4	-	+	68	divergent_classic	41061440	41061508	1.0	60.2	160.0	11	1.0	31.113926817127115	0.4806519356819178	11	1.0	26.959776330170474	0.5193249682998506	11	1.0	0.46893905106086786	0.9079782133511406	11	1.0	0.24990770324168984	0.6004974099326525	0.7291661234989731	0.6208445968899062	6	1.0	1.059627114499441	0.2723831820519813	11	1.0
chr13	44989153	44989867	NUFIP1	GPALPP1	-	+	57	divergent_classic	44989471	44989528	1.0	65.0	64.0	11	1.0	35.48104708083253	0.45364771146116434	11	1.0	16.628458707251347	0.6877757314674503	10	0.9090909090909091	0.5361821025424987	1.0253813755287127	11	1.0	0.2534904942777404	0.9405525012418934	1.6045541774402068	0.6211653434865444	6	1.0	1.1158846434411342	0.38762858518733356	11	1.0
chr13	48037510	48038132	NUDT15	SUCLA2	+	-	243	divergent_overlapping	48037725	48037968	1.0	66.6	76.0	11	1.0	17.87554255088008	0.3842485472454178	11	1.0	19.394065134414863	0.7297509239511157	11	1.0	0.46426781710467036	1.1414648829133347	11	1.0	0.25734408605505465	0.6570889766210182	1.6344937640990274	0.8218565433533259	6	1.0	1.835898574699752	0.33120129143026417	11	1.0
chr13	49443985	49444602	CAB39L	SETDB2	-	+	209	divergent_classic	49444064	49444273	1.0	66.0	57.0	11	1.0	17.85619682699938	0.4487092091811943	11	1.0	7.330897179894806	0.5801907152335621	11	1.0	0.3061071937233846	0.9921100121329506	11	1.0	0.14131115279919673	0.6555475205257928	1.4374618262660253	0.6050668507690887	6	1.0	2.103469403674962	0.40854017788345315	11	1.0
chr13	72781565	72782474	DIS3	PIBF1	-	+	36	divergent_classic	72782096	72782132	1.0	61.1	80.0	11	1.0	34.37331294944847	0.48789705578681775	11	1.0	11.33857211695099	0.4809977267801926	11	1.0	0.4852405323085785	1.205425573421278	11	1.0	0.22554596795040835	0.52624718859036	0.9301566193853428	1.0047386998192582	6	1.0	1.386038567722238	0.3699701088417258	11	1.0
chr13	75549302	75550132	COMMD6	UCHL3	-	+	43	divergent_classic	75549439	75549482	1.0	57.2	61.0	11	1.0	25.592264410447402	0.5027504810983967	11	1.0	16.789719781623276	0.5564255933666072	11	1.0	0.5329730965133163	0.8295560783113686	11	1.0	0.3747527443436704	0.7189651865622352	1.2733606384520957	0.5880244600278062	6	1.0	1.162713662516248	0.27256875022423416	11	1.0
chr13	108218154	108218980	LIG4	ABHD13	-	+	23	divergent_classic	108218368	108218391	1.0	71.4	90.0	11	1.0	37.13911285493656	0.5842087666794943	11	1.0	14.142490227513111	0.5895886896486171	11	1.0	0.5165685372192721	0.8755677087979082	11	1.0	0.2512998258177829	0.7159465700579553	0.922716297235528	0.6608206561754937	6	1.0	0.8231992046690816	0.48025096368060327	11	1.0
chr13	110712371	110716183	ING1	CARS2	+	-	868	divergent_overlapping	110712735	110713603	1.0	65.6	358.0	11	1.0	27.234043520314433	0.49634193492898787	11	1.0	13.383608704189488	0.6814008911671848	11	1.0	0.41697004322543146	0.6485769685366551	11	1.0	0.2111000584573179	0.5834163594573646	0.9077286062363134	0.4729180755667984	6	1.0	1.0020327875360382	0.3140503460557039	11	1.0
chr13	113208048	113210203	CUL4A	PCID2	+	-	523	divergent_overlapping	113208192	113208715	1.0	67.0	236.0	11	1.0	33.152258594601896	0.510547934765288	11	1.0	18.56483280141227	0.5648061172998281	11	1.0	0.37826542977341016	0.7551255583965124	11	1.0	0.2550800814029324	0.6765029253978946	0.9009350104045727	0.5551379762923845	6	1.0	0.6662763421551081	0.45646990318722014	11	1.0
chr13	113490163	113491310	DCUN1D2	TMCO3	-	+	69	divergent_classic	113490951	113491020	1.0	65.9	135.0	11	1.0	24.866549719498458	0.5782028623489178	11	1.0	7.495397570488907	0.6381748462746183	11	1.0	0.25049346552558477	1.1422178308997504	11	1.0	0.170207666648291	0.5862996525479712	0.9046118889901139	0.43926612251323954	6	1.0	1.1138147315027929	0.5432503287263891	11	1.0
chr14	20454581	20455864	OSGEP	APEX1	-	+	101	divergent_classic	20455089	20455190	1.0	57.4	87.0	11	1.0	33.61581126182016	0.5855911003966782	11	1.0	28.827108765559004	0.7557471509983151	11	1.0	0.4547215469975722	0.7813239633704842	11	1.0	0.30916042184915	0.6519605055992586	1.2105631989584242	0.40014062706188336	6	1.0	1.4773133487229408	0.3603884674125241	11	1.0
chr14	21476596	21477653	TOX4	RAB2B	+	-	364	divergent_overlapping	21476596	21476960	0.8495742667928098	60.8	60.0	11	1.0	31.403666727886524	0.4982585123948613	11	1.0	10.684328546632111	0.5042791506170033	11	1.0	0.3763268468321858	0.5636069963862589	11	1.0	0.36229129403979027	0.5298591458776775	2.2081368721512926	0.8088823741992675	6	1.0	1.4277530475529399	0.35555555329574806	11	1.0
chr14	23094769	23095614	C14orf119	ACIN1	+	-	110	divergent_overlapping	23095504	23095614	0.8828402366863906	62.6	78.0	11	1.0	22.161462744087853	0.4942304316619366	11	1.0	19.17100478898745	0.4651815119658879	11	1.0	0.33846066527242286	0.7696780857848949	11	1.0	0.18401809486983148	0.7111593244344949	1.7663801242926864	1.2178615326225852	6	1.0	3.039586108521148	0.4699358679400092	11	1.0
chr14	24146682	24147906	RNF31	PSME2	+	-	888	divergent_overlapping	24146682	24147570	0.6478758169934641	68.3	66.0	11	1.0	28.853667269085836	0.5259545158244828	11	1.0	7.612300422153665	0.7662623130492103	11	1.0	0.2616708194894738	0.804907972111984	11	1.0	0.254199264068424	0.6923593959572311	1.4808896598916947	0.6895576309891394	6	1.0	1.7205391910893537	0.5115800442887155	11	1.0
chr14	24232367	24232786	NEDD8	GMPR2	-	+	54	divergent_classic	24232367	24232421	0.8257756563245824	58.7	28.0	11	1.0	20.268381065855735	0.2786299536395084	11	1.0	15.093842776316388	0.460360248123983	11	1.0	0.2119611531478266	1.2415195150669565	11	1.0	0.35102006111992756	1.3506630296228739	0.9106640769515352	0.6310742531324505	6	1.0	1.9280147091973552	0.47133297069542	11	1.0
chr14	24299414	24300158	DHRS1	NOP9	-	+	69	divergent_classic	24299780	24299849	1.0	66.9	73.0	11	1.0	31.118791867311156	0.4153871804022522	9	0.8181818181818182	11.201727001526773	0.7489429649332345	11	1.0	0.46386399490548774	0.9623085685663937	11	1.0	0.3307772397751043	0.6799856446106789	1.6584487734645108	0.9892742377222301	6	1.0	1.1487842577399425	0.8726554842439231	11	1.0
chr14	31025105	31026850	AP4S1	STRN3	+	-	1296	divergent_overlapping	31025105	31026401	0.7232091690544412	69.4	113.0	11	1.0	36.978349158296965	0.4359989739484448	11	1.0	18.883627238470417	0.57174309762882	11	1.0	0.4445999066489473	0.6162429578078819	11	1.0	0.3005120924441242	0.5058859025287563	15.201264683928299	2.277606012567703	6	0.8571428571428571	0.93743230965923	0.6153473153782735	11	1.0
chr14	35121845	35122797	PRORP	PPP2R3C	+	-	672	divergent_overlapping	35121845	35122517	0.9212184873949579	56.1	64.0	11	1.0	24.1463370115892	0.35416203767289617	11	1.0	33.5513855902113	0.5079099402728077	11	1.0	0.4154568147371961	0.8703099872473795	11	1.0	0.2636705998308399	0.7140408628259044	1.0198953823953822	0.43977296968458474	6	1.0	1.4495494926335522	0.4839538476148125	11	1.0
chr14	49598466	49600147	LRR1	RPS29	+	-	404	divergent_overlapping	49598760	49599164	1.0	65.8	164.0	11	1.0	29.023534035078583	0.48886776127787085	11	1.0	19.777697441704188	0.6967180140234303	11	1.0	0.4851862076913307	0.7666166830603077	11	1.0	0.33127036602120996	0.6186070799292842	1.1208753431853833	0.6732948150067146	6	1.0	0.5230034573724643	0.2746315065510637	11	1.0
chr14	49620237	49621543	RPL36AL	MGAT2	-	+	172	divergent_classic	49620626	49620798	1.0	66.5	136.0	11	1.0	42.07058333540252	0.6016898611790797	11	1.0	19.61765611400789	0.6224033214751153	11	1.0	0.4576757435092015	0.6857982976589974	11	1.0	0.39533647463409927	0.7080276849654148	0.6719409246442535	0.6266795923897351	6	1.0	1.0641413225461125	0.2519808187518228	11	1.0
chr14	50311962	50312826	L2HGDH	DMAC2L	-	+	94	divergent_classic	50312229	50312323	1.0	63.9	84.0	11	1.0	26.96060769516597	0.8366677910460157	11	1.0	11.808442722700875	0.3953950405388226	11	1.0	0.36562494057033096	0.9024265528399373	11	1.0	0.21088679012528455	0.9803593226305293	0.6629143269069986	0.6053111723909733	6	1.0	1.3515208459622932	0.40806245327793034	11	1.0
chr14	57268388	57268986	EXOC5	AP5M1	-	+	18	divergent_classic	57268905	57268923	1.0	65.6	57.0	11	1.0	30.78845391740332	0.5528900170453854	11	1.0	13.015096199655648	0.47414616492539713	11	1.0	0.23658505066409233	1.20573587645309	11	1.0	0.17847058910468447	1.0469300919684248	0.6107383387374506	0.6738494699325069	6	1.0	1.093470034373861	0.34770979770639254	11	1.0
chr14	58426900	58427531	KIAA0586	TIMM9	+	-	147	divergent_overlapping	58427384	58427531	0.5309033280507132	62.7	28.0	11	1.0	35.59566675240291	0.4837708670670869	11	1.0	35.44672338350221	0.6674511874827883	10	0.9090909090909091	0.5809467830906004	1.1458729826622096	11	1.0	0.3153843160686473	0.548952306363595	1.2927885123007075	0.6515944934554816	6	1.0	0.7373048167972533	0.4748683437898613	11	1.0
